main_id,area,name,address1,address2,parking,homepage
1,신안군,신안갯벌센터·슬로시티센터,전라남도 신안군 증도면 지도증도로 1766-4,,,
1,신안군,우전해변·한반도해송숲,전남 신안군 증도면 우전리,,,
1,신안군,용소마을 편백숲연방죽,전남 신안군 비금면 용소리,,,
1,신안군,덕산(떡메산),전남 신안군 비금면 도고리,,,
1,신안군,천사대교,전라남도 신안군 압해읍 압해로 1531-6,,,
1,신안군,채일봉전망대,전라남도 신안군 팔금면 원산서근길 329,,,
1,신안군,서근등대,전라남도 신안군 팔금면 원산서근길 329,,,
1,신안군,에로스 서각 박물관,전라남도 신안군 암태면 박달로 362-26,,,
1,신안군,추포노두길·추포해변,전남 신안군 암태면 수곡리 산 231-1,,,
1,신안군,둔장해변·해넘이길,전라남도 신안군 자은면 둔장길 2,,,
1,신안군,분계해변·여인송숲,전라남도 신안군 자은면 자은서부2길 669,,,
1,신안군,백길해변,전라남도 신안군 자은면 자은서부1길 163-119,,,
1,신안군,임자 진리교회,전라남도 신안군 임자면 진리길 25,,,
1,신안군,어머리해변·용난굴,전남 신안군 임자면 이흑암리,,,
1,신안군,전장포·새우젓토굴,전라남도 신안군 임자면 전장포길 902,,,
1,신안군,김환기 생가,전라남도 신안군 안좌면 김환기길 38-1,,,
1,신안군,반월도박지도,전라남도 신안군 안좌면 반월도길 6,,,
1,신안군,대동염전,전라남도 신안군 비금면 서남문로 200,,,
1,신안군,소금박물관,전라남도 신안군 증도면 지도증도로 1058,,가능,http://www.saltmuseum.org/
1,신안군,홍도,전라남도 신안군 흑산면 홍도2길 5,,,
1,신안군,하늘도로,전남 신안군 흑산면 비리,,,
1,신안군,유배문화공원,전남 신안군 흑산면 사리,,,
1,신안군,흑산도 굽이길 (상라봉 굽이길),전남 신안군 흑산면 진리,,,
1,신안군,신들의 정원 (진리당숲),전남 신안군 흑산면 진리 산 77,,,
1,신안군,구만~노은 임도,전남 신의면 하태동리,,,
1,신안군,황성금리해수욕장,전남 신안군 신의면 하태서리,,,
1,신안군,하의3도 농민운동기념관,전라남도 신안군 하의면 하의로 115,,가능,
1,신안군,큰바위얼굴,전남 신안군 하의면 어은리 산 321,,,
1,신안군,김대중대통령생가,전라남도 신안군 하의면 후광길 255,,,http://www.pa.go.kr/online_contents/birthplace/sanga/sanga_kdj_info.jsppresident=kdj
1,신안군,수국공원,전남 신안군 도초면 지남리,,,
1,신안군,시목해수욕장,전라남도 신안군 도초면 시목길 219-27,,,
1,신안군,고란마을 돌담,전남 신안군 도초면 고란리,,,
1,신안군,화도(불섬)마을,전라남도 신안군 도초면 불섬길 102,,,
1,신안군,이세돌 바둑기념관,전라남도 신안군 비금면 비금북부길 573-1,,,
1,신안군,내촌마을 돌담,전남 신안군 비금면 내월리,,,
1,신안군,짱뚱어다리,전남 신안군 증도면 방축리,,,
1,신안군,문준경전도사 순교기념지,전라남도 신안군 증도면 문준경길 234,,,http://www.mjk1004.org/
1,신안군,국제해변승마장(대광해변),전남 신안군 임자면 광산리 산 87-19,,,
1,신안군,하트해변 전망대,전라남도 신안군 비금면 하누넘해수욕장길 247,,,
1,신안군,명사십리해수욕장,전남 신안군 비금면 구림리,,,
1,여수시,백도,전라남도 여수시 삼산면 거문학교길 1-8,,,
1,여수시,향일암,전라남도 여수시 돌산읍 향일암로 1,,,
1,여수시,금오도(금오도 비렁길),전라남도 여수시 남면 여천금이길 11-14,,,
1,여수시,오동도,전라남도 여수시 오동도로 242,,,
1,여수시,여수국가산단전망대(산단야경),전남 여수시 화치동 산 183-1,,,
1,여수시,여수세계박람회장,전라남도 여수시 박람회길 1,,승용차 1000/1시간5000/일버스 5000/일,http://www.expo2012.kr/main.html
1,여수시,여수밤바다,전라남도 여수시 이순신광장로 101,,,
1,여수시,진남관,전라남도 여수시 동문로 11,,무료,
1,여수시,거문도,전라남도 여수시 삼산면 거문길 103,,,
1,여수시,영취산 진달래,전라남도 여수시 흥국사길 160,,,
1,여수시,유월드 루지 테마파크,전라남도 여수시 소라면 안심산길 155,,,http://u-world.kr/
1,여수시,여수해상케이블카,전라남도 여수시 돌산읍 돌산로 3600-1,,무료,http://yeosucablecar.com/
1,여수시,여수이순신대교,전남 여수시 묘도동 산 127-10,,,
1,여수시,여수시,전라남도 여수시 시청로 1,,가능,http://www.yeosu.go.kr/index.jsp
1,영광군,백수해안도로,전라남도 영광군 백수읍 해안로 957,,가능,
1,영광군,백제불교최초도래지,전라남도 영광군 법성면 백제문화로 203,,가능,
1,영광군,원불교 영산성지,전라남도 영광군 백수읍 성지로 1345,,가능,https://guide.won.or.kr/pages/sungji/youngsan
1,영광군,기독교인 순교지,전라남도 영광군 염산면 향화로5길 34-30,,가능,
1,영광군,천주교인 순교지,전라남도 영광군 영광읍 중앙로2길 40,,가능,
1,영광군,불갑사,전라남도 영광군 불갑면 불갑사로 450,,가능,http://kb1.templestay.com/index.aspt_id=bulgapsa11
1,영광군,칠산타워,전라남도 영광군 염산면 향화로 2-10,,가능,
1,영광군,영광군,전라남도 영광군 영광읍 중앙로 203,,가능,http://www.yeonggwang.go.kr/
1,영광군,송이도 (송이도마을),전라남도 영광군 낙월면 송이길 25-1,,,
1,영광군,가마미 해수욕장,전라남도 영광군 홍농읍 가마미로 357-21,,,
1,영광군,불갑저수지수변공원,전라남도 영광군 불갑면 방마로 151,,가능,
1,영광군,숲쟁이공원,전라남도 영광군 법성면 백제문화로 67,,가능,
1,영광군,천일염전,전라남도 영광군 백수읍 백수로3길 257-26,,,
1,영암군,전라남도 농업박물관,전라남도 영암군 삼호읍 녹색로 653-15,,가능,https://www.jam.go.kr/website_id=19
1,영암군,영암군,전라남도 영암군 영암읍 군청로 1,,가능,http://www.yeongam.go.kr/
1,영암군,영암 목재문화체험장,전라남도 영암군 군서면 상대포로 37,,가능,http://www.gitree.org/www/
1,영암군,월출산 국립공원,전라남도 영암군 군서면 도갑사로 286,,가능,http://www.knps.or.kr/front/portal/visit/visitCourseMain.doparkId=121700&menuNo=7020098
1,영암군,월출산 기찬랜드,전라남도 영암군 영암읍 기찬랜드로 41-13,,무료,
1,영암군,왕인박사유적지,전라남도 영암군 군서면 왕인로 440,,소형 1500 / 중형 2000 / 대형 2500,
1,영암군,도갑사와 도선국사,전라남도 영암군 군서면 도갑사로 306,,경차 2000 / 중.소형 4~5000 / 대형 6~7000,https://www.dogapsa.com/
1,영암군,영암국제자동차경주장,전라남도 영암군 삼호읍 에프원로 2,,가능,https://www.koreacircuit.kr:442/web
1,완도군,가고싶은섬 여서도,전라남도 완도군 청산면 여서도길 1,,,
1,완도군,완도타워,전라남도 완도군 완도읍 장보고대로 330,,가능,
1,완도군,장도청해진유적지,전라남도 완도군 완도읍 청해진로1369번길 51,,,http://www.wando.go.kr/tour
1,완도군,신지 명사십리해수욕장,전라남도 완도군 신지면 명사십리길 85-105,,,
1,완도군,고금 충무사(완도 묘당도 이충무공 유적),전남 완도군 고금면 세동84번길 86-31,,,
1,완도군,완도수목원,전라남도 완도군 군외면 초평1길 156,,경차 1500 / 소형 3000 / 대형 무료,http://www.wando-arboretum.go.kr/2011/main.html
1,완도군,주도(천연기념물28호),전라남도 완도군 완도읍 장보고대로 339,,,
1,완도군,해변공원 (완도해변공원),전남 완도군 완도읍 군내리 제1물양장 일원,,,http://www.wando.go.kr/tour
1,완도군,완도군,전라남도 완도군 완도읍 청해진남로 51,,,http://www.wando.go.kr/
1,완도군,삼문산,전남 완도군 약산면 장용리,,가능,
1,완도군,금일명사십리 해수욕장,전라남도 완도군 금일읍 금일로 888,,,
1,완도군,금당 8경,전라남도 완도군 금당면 가학목넘길 1,,,
1,완도군,윤선도원림(명승 제 34호),전라남도 완도군 보길면 부황길 57,,무료,
1,완도군,송시열 글씐바위,전남 완도군 보길면 중통리,,무료,
1,완도군,소안도 당사도 등대 (당사도),전라남도 완도군 소안면 당사도길 17-239,,,
1,완도군,소안도 항일 운동기념관,전라남도 완도군 소안면 소안로 263,,,
1,완도군,청산도 슬로길,전라남도 완도군 청산면 구장1길 5,,,
1,완도군,영화 서편제 촬영지(청산도 서편제 촬영지),전라남도 완도군 청산면 청산로 136,,,
1,완도군,청산도 구들장논(부흥리 구들장논),전라남도 완도군 청산면 구장1길 5,,,
1,완도군,청산도 범바위,전남 완도군 청산면 청계리,,,
1,완도군,가고싶은섬 생일도,전라남도 완도군 생일면 생일로 582,,,
1,완도군,약산 가사해수욕장(가사동백숲해변),전남 완도군 약산면 해동리 934-3,,,
1,완도군,어촌민속전시관,전라남도 완도군 완도읍 화흥포길 149,,가능,
1,완도군,보길도 윤선도 원림,전라남도 완도군 보길면 부황길 29,,,https://www.wando.go.kr/tour/attraction/main_tour/wonlim
1,완도군,완도 장보고 기념관,전라남도 완도군 완도읍 청해진로 1455,,,http://www.wando.go.kr/changpogo
1,완도군,해조류센터,전라남도 완도군 완도읍 해변공원로 84,,가능,http://www.wando.go.kr/tour
1,완도군,약산 진달래 군락지(삼문산 진달래공원),전남 완도군 약산면 득암리,,,
1,완도군,장보고기념관 (장보고공원),전라남도 완도군 완도읍 청해진로 1455,,가능,
1,완도군,청해포구세트장,전라남도 완도군 완도읍 청해진서로 1161-8,,무료,http://www.wandoro.co.kr/
1,완도군,정도리구계등(명승제3호),전라남도 완도군 완도읍 정도1길 80,,무료,http://www.wando.go.kr/tour
1,장성군,금곡영화마을,전라남도 장성군 북일면 영화마을길 238,,,http://www.jangseong.go.kr/home/tour
1,장성군,입암산성,전라남도 장성군 북하면 남창로 400,,,http://www.jangseong.go.kr/home/tour
1,장성군,장성군,전라남도 장성군 장성읍 영천로 200,,가능,http://www.jangseong.go.kr/
1,장성군,요월정원림,전라남도 장성군 황룡면 요월정로 84-5,,,http://www.jangseong.go.kr/home/tour/spectacle/cultural_assets/provinces/show/32page=1
1,장성군,남창계곡,전남 장성군 북하면 신성리 396-2,,,
1,장성군,축령산 편백숲(편백치유의숲),전라남도 장성군 서삼면 추암로 455-26,,,
1,장성군,홍길동테마파크,전라남도 장성군 황룡면 홍길동로 431,,가능,http://www.jangseong.go.kr/home/honggildong
1,장성군,백양사,전라남도 장성군 북하면 백양로 1239,,가능,http://baekyangsa.kr/
1,장성군,장성호 1지,전라남도 장성군 북하면 백양로 591-4,,가능,
1,장성군,황룡 전적지,전라남도 장성군 황룡면 물뫼길 25,,,https://korean.visitkorea.or.kr/detail/ms_detail.docotid=a47be7a0-13f3-40a9-a649-618c37e2e65d
1,장성군,필암서원,전라남도 장성군 황룡면 필암서원로 184,,,http://www.jangseong.go.kr/home/tour/spectacle/view/view_06
1,장성군,박수량 백비,전라남도 장성군 황룡면 백비길 45,,,http://www.jangseong.go.kr/home/tour/spectacle/cultural_assets/provinces/show/29page=1
1,장성군,방장산 자연휴양림 (방장산),전라남도 장성군 북이면 방장로 353,,,
1,장성군,고산서원,전라남도 장성군 진원면 고산로 68,,,http://www.jangseong.go.kr/home/tour/spectacle/cultural_assets/provinces/show/33page=1
1,장성군,봉암서원,전라남도 장성군 장성읍 화차길 159,,,http://www.jangseong.go.kr/home/tour/spectacle/cultural_assets/provinces/show/34page=2
1,장성군,장성호수변길,전라남도 장성군 장성읍 신흥로 94-5,,,http://www.jangseong.go.kr/home/tour
1,장흥군,천관산,전라남도 장흥군 관산읍 천관산길 103,,,
1,장흥군,탐진강,전라남도 장흥군 회진면 가학회진로 1212,,,http://festival.jangheung.go.kr/festival/device_mode=system_change&device=default
1,장흥군,소등섬,전라남도 장흥군 용산면 정남진해안로 1445,,,
1,장흥군,천관문학관,전라남도 장흥군 대덕읍 천관산문학길 160,,가능,
1,장흥군,제암산,전라남도 장흥군 장동면 신북1길 41-10,,,
1,장흥군,유치자연휴양림,전라남도 장흥군 유치면 휴양림길 154,,일일 소형 3000 / 대형 5000,http://www.jangheung.go.kr/yuCHN
1,장흥군,정남진 물과학관,전라남도 장흥군 장흥읍 행원강변길 20,,가능,http://www.jangheung.go.kr/water
1,장흥군,정남진 천문과학관,전라남도 장흥군 장흥읍 평화우산길 180-608,,,http://star.jangheung.go.kr/
1,장흥군,장흥목재문화체험장,전라남도 장흥군 장흥읍 우드랜드길 180,,,http://www.jhwoodland.co.kr/
1,장흥군,정남진 장흥토요시장,전라남도 장흥군 장흥읍 토요시장3길 15,,가능,http://www.jangheung.go.kr/jnjmarket
1,장흥군,선학동 유채 마을,전라남도 장흥군 회진면 회진중앙길 12,,,
1,장흥군,귀족호도박물관,전라남도 장흥군 장흥읍 남부1로 56-90,,가능,http://www.hodonamu.com/hodo/
1,장흥군,심천공원 오토캠핑장,전라남도 장흥군 부산면 심천공원길 25-38,,가능,http://www.sccamp.kr/
1,장흥군,해동사,전라남도 장흥군 장동면 만수길 25-121,,가능,
1,장흥군,장흥향교,전라남도 장흥군 장흥읍 교촌남외길 33,,,
1,장흥군,장흥동학농민혁명기념관,전라남도 장흥군 장흥읍 읍성로 2,,가능,
1,장흥군,보림사,전라남도 장흥군 유치면 보림사로 224,,가능,
1,장흥군,장흥군,전라남도 장흥군 장흥읍 장흥로 21,,가능,http://www.jangheung.go.kr/
1,장흥군,정남진해양낚시공원,전라남도 장흥군 회진면 해양낚시길 137,,가능,http://www.jhfishingpark.kr/
1,장흥군,정남진전망대,전라남도 장흥군 관산읍 정남진해안로 242-58,,가능,
1,장흥군,방촌유물전시관,전라남도 장흥군 관산읍 장흥대로 1645,,가능,
1,장흥군,물문화관,장흥군 부산면 지천길 52-227,,가능,
1,장흥군,장흥댐,장흥군 부산면 지천길 52-227,,가능,
1,장흥군,정남진 편백숲 우드랜드,전라남도 장흥군 장흥읍 우드랜드길 180,,가능,http://www.jhwoodland.co.kr/site=basic
1,완도군,완도 장보고 기념관,전라남도 완도군 완도읍 청해진로 1455,,,http://www.wando.go.kr/changpogo
1,장흥군,억불산 산림욕장,전라남도 장흥군 장흥읍 내평길 14,,,
1,진도군,용장사 석불좌상,전남 진도군 군내면 용장리 산 90,,,
1,진도군,쌍계사상록수림,전남 진도군 의신면 사천리 산 28,,,
1,진도군,오산리 선돌,전남 진도군 고군면 오산리 501-1번지,,,
1,진도군,진도대교,전라남도 해남군 문내면 1레저로 6,,,
1,진도군,시닉드라이브,전남 진도군 지산면 가학리,,,
1,진도군,진도타워,전라남도 진도군 군내면 만금길 112-41,,가능,
1,진도군,진도군,전라남도 진도군 진도읍 철마길 25,,가능,https://www.jindo.go.kr/home/main.cs
1,진도군,삐에르랑디 공원,전라남도 진도군 고군면 고군용호길 183,삐에르랑디 근린공원,,
1,진도군,바닷길체험관,전라남도 진도군 고군면 신비의바닷길 148,,가능,
1,진도군,국립남도국악원  (금요상설공연) ,전라남도 진도군 임회면 진도대로 3818,,,
1,진도군,금골산 마애여래좌상,전남 진도군 군내면 둔전리 산 94-1,,,
1,진도군,돈대산,전남 진도군 조도면 관매도리 산 151,,,
1,진도군,아리랑체험관,전라남도 진도군 임회면 아리랑길 95-5,,가능,
1,진도군,운림 삼별초 공원,전남 진도군 의신면 사천리 594,,,
1,진도군,남도전통미술관,전라남도 진도군 의신면 운림산방로 315,,가능,
1,진도군,진도역사관,전라남도 진도군 의신면 운림산방로 315,,가능,
1,진도군,소치기념관,전라남도 진도군 의신면 운림산방로 315,,가능,
1,진도군,해양에너지공원,전라남도 진도군 군내면 진도대로 8459-13,,무료,
1,진도군,진도향교,전라남도 진도군 진도읍 진도향교길 68-5,,,
1,진도군,향토문화회관,전라남도 진도군 진도읍 진도대로 7197,,무료,
1,진도군,진도읍성,전남 진도군 진도읍 성내리 69,,,
1,진도군,망금산 강강술래터,전라남도 진도군 군내면 명량대첩로 101,,,
1,진도군,울돌목물살체험장,전라남도 진도군 군내면 진도대로 8459-13,,,
1,진도군,관매도,전라남도 진도군 조도면 관매도길 37-1,,,
1,진도군,하조도등대,전라남도 진도군 조도면 조도등대길 429,,가능,
1,진도군,금골산5층석탑,전남 진도군 군내면 둔전리 산 356-2,,,
1,진도군,진도개테마파크,전라남도 진도군 진도읍 성죽골길 35,,가능,
1,진도군,솔마루미술관,전라남도 진도군 군내면 가흥로 641,,,
1,진도군,소전미술관,전라남도 진도군 진도읍 철마길 29,,가능,
1,진도군,이충무공벽파진전첩비,전라남도 진도군 고군면 벽파길 90,,,
1,진도군,세방낙조,전라남도 진도군 지산면 세방낙조로 148,,,
1,진도군,해언사,전라남도 진도군 군내면 금골길 66,,,
1,진도군,접도,전남 진도군 의신면 금갑리,,,
1,진도군,판옥선,전라남도 진도군 군내면 진도대로 8459-13,,,
1,진도군,이충무공동상,전라남도 진도군 군내면 진도대로 8439-19,,,
1,진도군,용장성,전남 진도군 군내면 용장리 102,,,
1,진도군,남도진성(남도석성),전남 진도군 임회면 남동리 226,,,
1,진도군,도리산 전망대,전라남도 진도군 조도면 율목길 65-1,,가능,
1,진도군,신비의 바닷길,전라남도 진도군 고군면 신비의바닷길 148,,,
1,진도군,해양생태관,전라남도 진도군 고군면 신비의바닷길 64,,무료,
1,진도군,전 왕온 묘,전남 진도군 의신면 침계리 산 44,,,
1,진도군,급치산전망대,전남 진도군 지산면 심동리 59,,무료,
1,진도군,배중손사당,전라남도 진도군 임회면 진도대로 4212,,,
1,진도군,동석산 천종사,전라남도 진도군 지산면 하심동길 14-36,,,
1,진도군,국립진도자연휴양림,전라남도 진도군 임회면 동령개길 1-92,,일일 경차 1500 / 중소형 3000 / 대형 5000,http://www.huyang.go.kr/comforestmain.actiondprtmId=0201
1,진도군,운림산방,전라남도 진도군 의신면 운림산방로 315,,가능,
1,진도군,금봉미술관,전라남도 진도군 의신면 운림산방로 315,,,
1,진도군,백포미술관,전라남도 진도군 의신면 운림산방로 315,,,
1,진도군,나절로미술관,전라남도 진도군 임회면 진도대로 3886,,가능,
1,진도군,옥산미술관,전라남도 진도군 진도읍 진도대로 7197,,,
1,진도군,현대미술관,전라남도 진도군 진도읍 교동5길 30,,,
1,진도군,국립남도국악원,전라남도 진도군 임회면 진도대로 3818,,가능,https://jindo.gugak.go.kr/
1,진도군,장전미술관 (구 남진미술관),전라남도 진도군 임회면 하미길 39,,무료,
1,진도군,토요민속여행 상설공연,전라남도 진도군 진도읍 진도대로 7197,,무료,
1,진도군,진도민속문화예술단공연,전라남도 진도군 진도읍 해창길 39,,문의,http://www.jindominsok.com/
1,진도군,금골산,전남 진도군 군내면 덕병리,,,
1,진도군,첨찰산,전남 진도군 의신면 사천리,,,
1,진도군,여귀산,전남 진도군 임회면 상만리,,,
1,진도군,신금산,전남 진도군 조도면 창유리,,,
1,진도군,쌍계사,전라남도 진도군 의신면 운림산방로 299-30,,가능,
1,함평군,함평군,전라남도 함평군 함평읍 중앙길 200,,가능,https://www.hampyeong.go.kr/
1,함평군,자산서원,전라남도 함평군 엄다면 곤재로 688,,,
1,함평군,돌머리해수욕장,전남 함평군 함평읍 석성리 523-1,,,
1,함평군,함평향교,전라남도 함평군 대동면 대동길 45,,,
1,함평군,보광사 (보광사 범종),전라남도 함평군 함평읍 한재골길 26-32,,가능,
1,함평군,용천사 (용천사 석등),전라남도 함평군 해보면 용천사길 209,,,
1,함평군,고막천 석교,전남 함평군 학교면 고막리 630-10,,,
1,함평군,팔열부정각,전남 함평군 월야면 월야리 155-1,,,
1,함평군,주포권역 억새밸리존,전라남도 함평군 함평읍 주포로 11-12,,,
1,함평군,신덕예덕리 고분군,전남 함평군 월야면 예덕리 산 176,,,
1,함평군,주포한옥마을,전라남도 함평군 함평읍 주포한옥길 16,,가능,
1,함평군,함평양서파충류생태공원,전라남도 함평군 신광면 학동로 1398-9,,가능,http://www.hampyeong.go.kr/herptile/
1,함평군,함평해수찜,전라남도 함평군 손불면 석산로 79,,가능,
1,함평군,일강김철선생기념관,전라남도 함평군 신광면 일강로 873-12,,,http://www.hampyeong.go.kr/ilgang/
1,함평군,용천사 꽃무릇공원,전라남도 함평군 해보면 용천사길 209,,가능,
1,함평군,함평자연생태공원,전라남도 함평군 대동면 학동로 1398-77,,무료,http://www.hampyeong.go.kr/ecopark/
1,함평군,함평엑스포공원,전라남도 함평군 함평읍 곤재로 27,,가능,http://www.hampyeong.go.kr/expopark/
1,함평군,용월리 지석묘군,전남 함평군 월야면 용월리 367-2,,,
1,함평군,함평 향교리 느티나무·팽나무·개서어나무 숲,전남 함평군 대동면 향교리 산 948-2,,,
1,함평군,기각리 붉가시나무,전남 함평군 함평읍 기각리 산 12-2,,,
1,함평군,농촌체험마을 모평,전라남도 함평군 해보면 산내길 55-63,,,
1,해남군,해남군,전라남도 해남군 해남읍 군청길 4,,가능,http://www.haenam.go.kr/
1,해남군,해남군,전라남도 해남군 해남읍 군청길 4,,가능,http://www.haenam.go.kr/tour/
1,해남군,4est수목원,전라남도 해남군 현산면 봉동길 232-118,,,http://www.4est수목원.com/
1,해남군,땅끝해양자연사박물관,전라남도 해남군 송지면 중대동길 5-4,,,
1,해남군,해남 대흥사,전라남도 해남군 삼산면 대흥사길 400,,주차요금 : 3000원,http://www.daeheungsa.co.kr/
1,해남군,우수영문화마을,전라남도 해남군 문내면 우수영안길 76-1,,,
1,해남군,전라우수영 성지,전라남도 해남군 문내면 우수영안길 63-1,,가능,
1,해남군,방춘서원,전라남도 해남군 계곡면 방춘길 123-5,,,
1,해남군,옥봉백광훈 (옥산서실),전라남도 해남군 옥천면 송산길 37-9,,,
1,해남군,이진성지,전남 해남군 북평면 이진리 1227,,,
1,해남군,달량진성,전남 해남군 북평면 이진리,,,
1,해남군,송지면 군곡리 패총,전남 해남군 송지면 군곡리,,,
1,해남군,금강골,전라남도 해남군 해남읍 해리2길 7,,,
1,해남군,해남 공재고택,전라남도 해남군 현산면 백포길 122,,,
1,해남군,해남 윤철하 고택,전라남도 해남군 현산면 초호길 43,,,
1,해남군,현산 두모리 패총,전라남도 해남군 현산면 두모길 23-30,,,
1,해남군,옥녀봉토성,전라남도 해남군 삼산면 방축큰길 104,,,
1,해남군,방축리 지석묘군,전남 해남군 화산면 방축길 방축리702,,,
1,해남군,연정리 지석묘군,전남 해남군 화산면 석정길 5외,,,
1,해남군,해남향교 대성전,전라남도 해남군 해남읍 향교길 20,,,
1,해남군,해남 용일리 용운고분,전라남도 해남군 북일면 용일리 1008-1,,,
1,해남군,해남 방산리 장고봉고분,전남 해남군 북일면 방산리 산 1008-1,,,
1,해남군,서림공원 단군전(해남읍 단군전),전남 해남군 해남읍 구교리 372-2,,,
1,해남군,수성송,전라남도 해남군 해남읍 군청길 4,,가능,
1,해남군,고산윤선도 유적지,전라남도 해남군 해남읍 녹우당길 135,,,http://www.haenam.go.kr/tour/
1,해남군,옥산 서실 소장품 일괄,전라남도 해남군 옥천면 송산길 37-9,,,
1,해남군,탑동 5층석탑,전라남도 해남군 옥천면 탑동길 42,,,
1,해남군,정운 충신각,전라남도 해남군 옥천면 동리길 47-12,,,
1,해남군,옥천성산만의총(해남 옥천 고분군),전남 해남군 옥천면 성산리, ,,
1,해남군,독립운동역사체험마을,전남 해남군 옥천면 영신리,,,
1,해남군,옥매광산,전라남도 해남군 황산면 삼원길 74-51,,,
1,해남군,연당마을 미륵불,전남 해남군 황산면 연당리,,,
1,해남군,도장사,전라남도 해남군 황산면 내산길 143,,,
1,해남군,진산 청자요지,전남 해남군 산이면 산이로 진산길 진산,,,
1,해남군,달마산 미황사,전라남도 해남군 송지면 미황사길 164,,,
1,해남군,강강술래,전라남도 해남군 문내면 1레저로 12,,,http://www.ggsr.kr/index.htm
1,해남군,산이면 덕송리 황조별묘,전라남도 해남군 산이면 황조길 96-1,,,
1,해남군,해남화원면청자요지,전남 해남군 화원면 신덕리,,,
1,해남군,옥석공예,전라남도 해남군 황산면 명량로 976,,,
1,해남군,도솔암,전라남도 해남군 송지면 마봉송종길 355-300,,,
1,해남군,가학산 자연휴양림,전라남도 해남군 계곡면 산골길 306,,,
1,해남군,금호방조제,전남 해남군 화원면 영호리,,,
1,해남군,해남 구 목포구 등대,전라남도 해남군 화원면 매봉길 582,,,
1,해남군,고산윤선도유물전시관 ,전라남도 해남군 해남읍 녹우당길 130,,,
1,해남군,땅끝 송호해변,전라남도 해남군 송지면 땅끝해안로 1827,,,
1,해남군,오시아노1단지,전남 해남군 화원면 주광리 384,,,
1,해남군,명량대첩해전사기념전시관,전라남도 해남군 문내면 1레저로 12,,,
1,해남군,우수영1지,전라남도 해남군 문내면 1레저로 12,,,
1,해남군,두륜산케이블카,전라남도 해남군 삼산면 대흥사길 88-45,,,
1,해남군,두륜미로파크,전라남도 해남군 삼산면 대흥사길 88-11,,,
1,해남군,고천암 철새도래지,전남 해남군 화산면 율동리 869,,,
1,해남군,명량대첩비,전라남도 해남군 문내면 우수영안길 34,,,
1,해남군,우수영 부녀농요,전라남도 해남군 문내면 우수영안길 5-1,,,
1,해남군,정명식 가옥,전라남도 해남군 황산면 우항길 127-1,,,
1,해남군,봉동계곡,전라남도 해남군 현산면 봉동길 232-133,,,
1,해남군,땅끝순례문학관,전라남도 해남군 해남읍 녹우당길 123,,,
1,해남군,우항리 공룡 익룡 새 발자국 화석산지,전라남도 해남군 황산면 공룡박물관길 234,,,
1,화순군,동복향교,전남 화순군 동복면 연월리 864,,무료,
1,화순군,죽수서원,전라남도 화순군 한천면 학포로 1786-45,,무료,
1,화순군,화순8경 세량지,전라남도 화순군 화순읍 세량길 17-1,화순군 화순읍 세량리 100,,
1,화순군,유마사,전라남도 화순군 남면 유마로 603,,가능,http://www.yumasa.com/index.php
1,화순군,화순향교,전라남도 화순군 화순읍 교동2길 14,,무료,
1,화순군,화순7경 연둔리 숲정이,전라남도 화순군 동복면 연동길 134,전라남도 화순군 동복면 연둔리 472-1,,
1,화순군,능주향교,전라남도 화순군 능주면 교촌길 36,,,
1,화순군,해망서원,전라남도 화순군 춘양면 섶메길 37-1,,무료,
1,화순군,도원서원,전라남도 화순군 동복면 연곡길 137,,무료,
1,화순군,만연사,전라남도 화순군 화순읍 진각로 367,,무료,http://xn--lz2bu9jsxe.kr/manyeon/index.asp
1,화순군,임대정 원림,전라남도 화순군 남면 상사1길 47,,,
1,화순군,충의사 (최경회장군),전라남도 화순군 동면 충의로 409,,가능,
1,화순군,공룡 발자국 화석 산지,전라남도 화순군 북면 백아로 2080,,가능,
1,화순군,부춘정,전남 화순군 춘양면 부곡리 산 216-3(임),,,
1,화순군,쌍산 항일의병 유적지(화순 쌍산의소),전라남도 화순군 이양면 증동길 99,,가능,
1,화순군,정암조광조선생 유배지(정암조광조선생적려유허비),전남 화순군 능주면 남정리 174,,가능,
1,화순군,쌍봉사 (쌍봉사 철감선사탑),전라남도 화순군 이양면 쌍산의로 459,,가능,
1,화순군,연둔리 숲정이,전남 화순군 동복면 연둔리 472-1,,,
1,화순군,이서규봉암,전라남도 화순군 이서면 도원길 40-28,,,
1,화순군,고인돌유적지,전남 화순군 도곡면 효산리 64,,가능,
1,화순군,백아산 하늘다리,전남 화순군 북면 용곡리,,,
1,화순군,침수정,전남 화순군 춘양면 우봉리 368,,,
1,화순군,운주사,전라남도 화순군 도암면 천태로 91-44,,무료,https://www.unjusa.kr/
1,화순군,화순적벽,전남 화순군 이서면 장학리 산 17,,,http://tour.hwasun.go.kr/층
1,화순군,환산정,전라남도 화순군 동면 백천로 236-1,,,
1,화순군,백아산휴양림,전라남도 화순군 북면 수양로 353,,소중형 3000 / 일  대형 4000/일,http://forest.hwasun.go.kr/index.doS=FOREST
1,화순군,영벽정,전남 화순군 능주면 관영리 산 1,,,
1,화순군,화순6경 이서 규봉암,전라남도 화순군 이서면 도원길 40-28,,,
1,화순군,화순4경 고인돌 유적지,전라남도 화순군 춘양면 지동길 10,,,
1,화순군,화순군,전라남도 화순군 화순읍 동헌길 23,,가능,http://www.hwasun.go.kr/
1,화순군,화순5경 만연산 철쭉공원,전라남도 화순군 화순읍 안양산로 294,,,
