main_id,area,name,address1,address2,parking,homepage,latitude,longitude
3,완도군,원네스 리조트,전라남도 완도군 완도읍 청해진서로 189-50,,주차이용 가능,http://www.wando.go.kr/tour/lodge_food/lodge/hotelmode=view&idx=4462,34.30097796,126.7398302
3,장성군,백양관광호텔,전라남도 장성군 북하면 백양로 941,,가능,http://www.baegyanghotel.co.kr,35.41110356,126.8813778
3,장성군,은혜가족호텔,전라남도 장성군 북하면 백양로 1129-14,,가능,http://www.eunhyehotel.com,35.42739342,126.877441
3,장성군,달돋이마을,전라남도 장성군 북이면 오작로 384,,가능,http://www.daldoji.com/,35.41280524,126.8211324
3,장흥군,하늘빛수목원 글램핑,전라남도 장흥군 용산면 장흥대로 2746,하늘빛수목원 글램핑,주차시설있음 / 주차요금 : 무료,http://www.xn--wh1b06mc5cnzev8guny.com/,34.63465176,126.9037752
3,장흥군,진송관광호텔,전라남도 장흥군 장흥읍 동교2길 1,,가능,,34.67775747,126.9061336
3,진도군,산새소리펜션,전라남도 진도군 지산면 앵무로 162-40,,,http://tour.jindo.go.kr/tour/tour/info/lodge/001.csact=view&infoId=204&category=001&searchCondition=&searchKeyword=&pageIndex=2&m=,34.44265089,126.1959
3,진도군,가휴재펜션,전라남도 진도군 임회면 아리랑길 6-10,,,http://tour.jindo.go.kr/tour/tour/info/lodge/001.csact=view&infoId=105&category=001&searchCondition=&searchKeyword=&pageIndex=1&m=86,34.38168387,126.2229477
3,진도군,더조은모텔,전라남도 진도군 진도읍 쌍정2길 31-7,,,,34.48299511,126.264556
3,진도군,다도해 펜션,전라남도 진도군 지산면 세방낙조로 277,,,http://dadohaeps.com/,34.44702209,126.1111733
3,진도군,쏠비치 호텔 & 리조트,전라남도 진도군 의신면 송군길 30-40,쏠비치 호텔앤리조트 진도,,https://www.daemyungresort.com/sb/jd,34.40076037,126.326314
3,진도군,진도 쏠비치,전라남도 진도군 의신면 송군길 30-40,,,https://www.daemyungresort.com/sb/jd,34.40076037,126.326314
3,진도군,광순민박,전라남도 진도군 조도면 신전길 55,,,http://tour.jindo.go.kr/tour/tour/info/lodge/002.csact=view&infoId=266&category=002&searchCondition=&searchKeyword=&pageIndex=1&m=87,34.28894264,126.0804712
3,진도군,운림삼별초공원,전라남도 진도군 의신면 의신사천길 15-21,,,http://www.jindo.go.kr/sambyeolcho,34.46556568,126.2944523
3,함평군,함평엘리체컨트리클럽 골프텔,전라남도 함평군 학교면 서당매길 242,골프텔,,,35.00539839,126.558319
3,함평군,호텔펠리스,전라남도 함평군 함평읍 함평천우길 32,호텔펠리스,,,35.06311681,126.5241358
3,함평군,함평엘리체컨트리클럽 골프텔,전라남도 함평군 학교면 서당매길 242,(곡창리 함평다이너스티C.C),가능,http://www.hpelichecc.co.kr/hampyeong/html/guide/guide05.asp,35.00539839,126.558319
3,해남군,땅끝오토캠핑리조트,전라남도 해남군 송지면 갈산길 25-15,땅끝오토캠핑리조트,,http://autocamp.haenam.go.kr,34.30949049,126.521069
3,해남군,유선관,전라남도 해남군 삼산면 대흥사길 400,,,http://www.yuseongwan.com/,34.47714631,126.6166275
3,해남군,유스호스텔,전라남도 해남군 삼산면 대흥사길 88-88,유스호스텔,,http://www.hnhostel.co.kr,34.49560369,126.6274574
3,해남군,해남남도호텔,전라남도 해남군 해남읍 영빈로 53,,가능,http://www.namdohotel.com/,34.5657384,126.6061034
3,해남군,가학산 자연휴양림,전라남도 해남군 계곡면 산골길 306,,가능,http://gahak.haenam.go.kr/,34.67093468,126.6169967
3,해남군,오시아노 캠핑장,전라남도 해남군 화원면 시아로 552,,가능,http://www.oceanoresort.co.kr/,34.66831513,126.2596744
3,해남군,땅끝황토나라테마촌,전라남도 해남군 송지면 땅끝해안로 1730,,가능,http://hwangtocamping.com/main/,34.32105349,126.5186721
3,해남군,파인비치 골프호텔,전라남도 해남군 화원면 시아로 224,,가능,https://www.bosungleisure.com/pinebeach/,34.69671796,126.2624011
3,해남군,우수영 유스호스텔,전라남도 해남군 문내면 관광레저로 12-36,,가능,http://www.usuyeong.com/,34.57410243,126.31164
3,화순군,마리호텔,전라남도 화순군 화순읍 중앙로 6,마리 호텔,가능,https://hwasunmari.modoo.at/,35.06004987,126.9820441
3,화순군,원네스 스파리조트,전라남도 화순군 도곡면 온천1길 45,,가능,http://www.okspaland.com/,35.02927955,126.9027909
